episodio,desc,duracion_ms,id,imagen_url,fecha,episodio_url
236: Por eso vos saliste tan romántica,"Vimos otra de las oscarizadas: El Agente Secreto (O Agente Secreto, 2025), candidata brasilera a cuatro estatuillas. Entre otros temas también charlamos del cine como herramienta política (¿sí? ¿o no?), Shaicob Elgordi, thrillers políticos setentosos y directores que no son ""de la generación de leer libros"".www.hoytrasnoche.com",4381727,0H2nu0fU2xXKhTB1pRQ42z,https://i.scdn.co/image/ab6765630000ba8a2a04c56a7d508b54691fac31,2026-02-13,https://open.spotify.com/episode/0H2nu0fU2xXKhTB1pRQ42z
"236: Mirá, se me pega la cuchara feat Pablo Stoll","Recibimos a nuestro AMIGO Pablo Stoll para charlar sobre su nueva película El Tema del Verano (2024), que por fin puede verse en salas argentinas. ¿La primera de zombies uruguayos? ¿La primera con un zombie chileno? Veremos.www.hoytrasnoche.com",4600581,0VUhJYY23ObZhMS1anmR2a,https://i.scdn.co/image/ab6765630000ba8a3fcc86cf9e30acc31841d964,2026-02-02,https://open.spotify.com/episode/0VUhJYY23ObZhMS1anmR2a
235: Menos latina que la chiquita de Scream,"Fuimos a ver ¡Ayuda! (Send Help, 2026) la ¡nueva! ¡película! de ¡Sam Raimi!Y hablamos de su filmografía, de una teoría conspirativa que involucra grandes directores que no filman hace mucho que no tiene mucho sentido y de la actual y dramática coyuntura del mundo del espectáculo internacional.Sí, completísimo. tanto que bien podrías pasarte por hoytrasnoche.com y dar una manito.",4385567,2CIymwS0HOtIce9hBlWSjw,https://i.scdn.co/image/ab6765630000ba8a66eba9f6a9d32cd1af9e974d,2026-01-30,https://open.spotify.com/episode/2CIymwS0HOtIce9hBlWSjw
234: Guachín Trier,Vimos Marty Supreme (2025) de Josh Safdie y hubo una polémica de la gran siete.No menos polémica hubo con las últimas noticias del Oscar.Bien podrías ir a hoytrasnoche.com y ponerla toda.,4980036,3yaXU5EjNas6JblmqWaMqR,https://i.scdn.co/image/ab6765630000ba8ade16863669349f9f7a8d5ecb,2026-01-23,https://open.spotify.com/episode/3yaXU5EjNas6JblmqWaMqR
233: Atmósfera Pesada,"Vimos La Virgen de la Tosquera (2025) de Laura Casabé, primera adaptación de dos historias de Mariana Enriquez. Aprovechando su estreno en cine armamos nuestra ya lista clásica de películas que creemos pueden emparentársele. www.hoytrasnoche.com",4131474,3vHqi7zsAEmEpIVy6ai6o4,https://i.scdn.co/image/ab6765630000ba8a9ac76214f5f8425603a551b3,2026-01-16,https://open.spotify.com/episode/3vHqi7zsAEmEpIVy6ai6o4
"232: No hay ""más allá"" del Snyder Cut","Vimos Nouvelle Vague (2025), la segunda de Richard Linklater en bastante poco tiempo. ¿Nos gustó? ¿La usamos de exucusa para convertir este epsiodio en un Intrusos de Cahiers du cinéma? Vas a tener que escuchar para averiguarlo.Lo que bien podrías hacer es meterte en hoytrasnoche.com y ponerla toda, pero bueh, ya ni sabemos para qué te lo pedimos porque es como hablarle a la pared.",4609959,7b2r0YjqeB0ugDeooHaBZT,https://i.scdn.co/image/ab6765630000ba8ad9ae4e58daab9ed4f863a69b,2026-01-09,https://open.spotify.com/episode/7b2r0YjqeB0ugDeooHaBZT
231: Más que un late night era un programa al que se le hacía tarde,"VOLVIMOS. Feliz año y coso.Vimos Alpha (2025) de Julia Ducournau, directora de Titane (2021) y Raw (2016), películas que tienen sus respectivos episodios de este podcast. Veníamos esperándola y... bueno, escuchá el episodio.Flor también charla un poco de Wicked Por Siempre (Wicked: For Good, 2025), The Running Man (2025), Nuremberg (2025) y el documental de Charlie Sheen. Ya que estamos les recordamos que tenemos FECHA EN MAR DEL PLATA: 14/01. Show nuevo especial verano. www.hoytrasnoche.com",4453904,0eZxMCOOI6JPr4kCHghLQ0,https://i.scdn.co/image/ab6765630000ba8a56a68e7eb070892db76d3ef2,2026-01-02,https://open.spotify.com/episode/0eZxMCOOI6JPr4kCHghLQ0
BONO NAVIDEÑO: Justicia por el padre,¿Una película donde Nicolas Cage trata de criar a un Jesús adolescente? ¿En plan thriller? Mirá si la íbamos a dejar pasar. Flor y el Negro Martí vieron The Carpenter's Son (2025) de Lotfy Nathan. Feliz Navidad.www.hoytrasnoche.com,4654785,1HTXsYkN00iabEA3l4Lzj8,https://i.scdn.co/image/ab6765630000ba8a7a31303c0536dbbb1ddeeffd,2025-12-24,https://open.spotify.com/episode/1HTXsYkN00iabEA3l4Lzj8
230: Tejió un enemigurumi,"Llegó ese momento del año: sí, un nuevo balance.¿Coincidirán en algo Flor y Calu? ¿Habrá moncloa o será una batalla campal? Vas a tener que escucharlo entero para saber.Y ya que estamos: otro año que pasa y vos sin entrar en hoytrasnoche.com y poniéndola toda. Vergüenza te debería dar.",5508571,4wHHZshscSSXPlwpKS1eIK,https://i.scdn.co/image/ab6765630000ba8a9afd0919ae5f7ebe6c4d9e52,2025-12-19,https://open.spotify.com/episode/4wHHZshscSSXPlwpKS1eIK
229: Es medio furra la cosa,"A Osgood Perkins se le dio por estrenar otra película este año así que no nos quedó otra que verla. Líbralos del Mal (Keeper, 2025) es esa protagonizada por Tatiana Maslany que al igual que Longlegs (2024) tuvo, quizás, demasiada cháchara previa sobre lo impactante y blah que era. ¿Nos gustó? ¿No nos gustó? Escuchá. www.hoytrasnoche.com",4075441,1Wh1AlL4PZ1QwgwOUUU3tW,https://i.scdn.co/image/ab6765630000ba8a98cdf52d723ab332403b003b,2025-12-12,https://open.spotify.com/episode/1Wh1AlL4PZ1QwgwOUUU3tW
228: Le pareció que su nacimiento era más importante que el Juicio a las Juntas,"Vimos Bugonia (2025) de Yorgos Lanthimos a raíz de su e̶̶s̶̶t̶̶r̶̶e̶̶n̶̶o̶̶ ̶e̶̶n̶̶ ̶c̶̶i̶̶n̶̶e̶̶s̶̶ aparición por ahí.Y eso no es todo, porque también hubo coyuntura. Al principio parece que es solo sobre lo que dijo Tarantino acá y allá, pero al final... bueno, un poco también.¿Misterioso? Puede ser. ¿Asociado? No sé qué esperás. Entrá ahora mismo en hoytrasnoche.com",5582315,216zghQRjOizXhYOGi9rQA,https://i.scdn.co/image/ab6765630000ba8a6542821f0eba8d46a165efce,2025-12-05,https://open.spotify.com/episode/216zghQRjOizXhYOGi9rQA
227: Todo se convirtió en el streaming del Turco García,"Hubo coyunturas variadas y, en algo que ya parece nos hacemos apropósito, vimos Caza de brujas (After the Hunt, 2025) de Luca Guadagnino.Igual, lo único realmente importante sería que vayas a hoytrasnoche.com y la pongas toda.",4560196,6HjSXCS5v1WellDH22vsQM,https://i.scdn.co/image/ab6765630000ba8a4d8a8e04679c45a4663675d0,2025-11-28,https://open.spotify.com/episode/6HjSXCS5v1WellDH22vsQM
226: Si yo fuera Cynthia Erivo viviría como ella,"Vimos Terror en Shelby Oaks (Shelby Oaks, 2024) debut cinematográfico del youtuber Chris Stuckmann.¿Nos gustó? ¿No nos gustó? ¿Nos gustó a medias? ¿Desde cuándo eso le podría importar a alguien?¿Hubo coyuntura? Por supuesto: incluye brujería, compra venta de estudios y el Mubi del Mubi.¿Intrigadx? Nos pareció.¿Con ganas de dar una manito? Es en hoytrasnoche.com",4033541,2XG7H1SHM5isrfSUxxi2mI,https://i.scdn.co/image/ab6765630000ba8a2afa4f1d912a4c0fed09dfc7,2025-11-21,https://open.spotify.com/episode/2XG7H1SHM5isrfSUxxi2mI
225: Hay que esperar a que la coordinadora de intimidad se autoperciba coordinadora de intimidad,"Vimos Frankenstein (2025) de Guillermo del Toro. Hablamos también de la novela, de las adpataciones desde 1910 hasta esta fecha, bien y mal de la Kenneth Branagh y varias delicias más.¿Que si hubo coyuntura? Caray que si la hubo.¿Que cómo podés dar una mano? Entrando en hoytrasnoche.com y poniéndola toda.",5611572,6zgpJmJkQ2JJB7kYvXGAcB,https://i.scdn.co/image/ab6765630000ba8a564f078cacba72bdeae26531,2025-11-14,https://open.spotify.com/episode/6zgpJmJkQ2JJB7kYvXGAcB
224: El redactó un contratito tipo,"Es viernes, vimos una película de terror y hoytrasnoche.com",4217730,7JHCAwStEih79PSBtC4MTu,https://i.scdn.co/image/ab6765630000ba8ad93d9e2060a477facd0500c7,2025-11-07,https://open.spotify.com/episode/7JHCAwStEih79PSBtC4MTu
"223: Reír, rezar, quimio","Vimos Good Boy (2025) de Ben Leonberg, y hablamos de películas de perritos que son buenos, que son malos, que viven y que mueren.¿Querés más? Andá a hoytrasnoche.com y ponela toda.",3680104,325NooQWoHIbB2X3nHHLbw,https://i.scdn.co/image/ab6765630000ba8a283a720b8ccfa81559727dcd,2025-10-31,https://open.spotify.com/episode/325NooQWoHIbB2X3nHHLbw
220 Recuperado: Vino con una remera de Happy Gilmore 2 feat Fer Mugica,PATRIA SI COLONIA NO,4558655,1bAxlvV25QVUpSPTjavLis,https://i.scdn.co/image/ab6765630000ba8a91afc3b099f047378adf55d4,2025-10-30,https://open.spotify.com/episode/1bAxlvV25QVUpSPTjavLis
219 Recuperado: Es como cancelar a un abuelo que está internado,NO PASARÁN,4259056,4rU51xcPpmrsWgIxdNs3ph,https://i.scdn.co/image/ab6765630000ba8ac9c837695befb216aa32592a,2025-10-30,https://open.spotify.com/episode/4rU51xcPpmrsWgIxdNs3ph
222: Por lo menos no le fue a llevar un Oscar a Zelensky vestido de soldado,"Sí, todavía es viernes.Ay, ¿muy tarde el episodio? Entrá en hoytrasnoche.com y ponela toda si lo querés más temprano ** No acumulable con otros descuentos ni promociones vigentes. No válido en ninguna provincia del territorio de la República Argentina. ",4081737,1DKEjbpA5Eq0Z1TZf5NNiS,https://i.scdn.co/image/ab6765630000ba8a430f44124dd5587958312352,2025-10-24,https://open.spotify.com/episode/1DKEjbpA5Eq0Z1TZf5NNiS
221: Puede hacer ejercicios de Kegel con esa taquilla,"Esta semana tocó Him: El Elegido (Him, 2025), dirigida por  Justin Tipping con Jordan Peele como productor. Es de deportes pero la vimos porque también tiene sangre.También hablamos de la carrera de Jared Leto, Fincher y Seven, James Cameron y cositas.www.hoytrasnoche.com",4450951,3aYXvlf0G0lDSNoR8Q8Mx0,https://i.scdn.co/image/ab6765630000ba8aa84740721903d5c7535185d6,2025-10-17,https://open.spotify.com/episode/3aYXvlf0G0lDSNoR8Q8Mx0
218: Yo realmente no lei ningún libro,"HAY NUEVA PELÍCULA DE PAUL THOMAS ANDERSON. Es con DiCaprio. Salió carísima. Se llama Una Batalla Tras Otra (One Battle After Another, 2025). La vimos. La comentamos.Además: Warner Bros. a la venta, la película argentina elegida para los Oscar y más.¡Ah! ¡Vamos a hacer teatro! Bueno, eso.www.hoytrasnoche.com",4734041,1fRoSrxf6GX0tmHL3lmoOa,https://i.scdn.co/image/ab6765630000ba8aaaba4c53ac0a9d40740795d0,2025-09-26,https://open.spotify.com/episode/1fRoSrxf6GX0tmHL3lmoOa
217: Moana va a hacer line dancing en la próxima,"Vimos Relay (2024) de David Mackenzie. Flor trajo noticias de televisión. Calu medio que se dio cuenta, se hizo el boludo todo lo que pudo. Se murió Robert Redford.Andá a hoytrasnoche.com. Ponela toda. Fin de los anuncios.",4084715,3sXcPFT76zD7lJb9ya5R8v,https://i.scdn.co/image/ab6765630000ba8a948b4da5a8bee0e148d2a438,2025-09-19,https://open.spotify.com/episode/3sXcPFT76zD7lJb9ya5R8v
216: ¿Quién te hizo la carita? ,"Seguramente no sea un adiós sino un hasta luego y blah blah blah pero toca saludar por lo menos por un rato a Ed y Lorraine Warren versión Hollywood. Vimos El Conjuro 4: Últimos Ritos (The Conjuring: Last Rites, 2025) de Michael Chaves.Esto, claro, incluye un ranking de todo el universo, un comentario sobre el caso real que toca la película y un repaso sobre los verdaderos Warren.Si te gustó y podés: hoytrasnoche.com.Gracias.",4641619,2Lka20PuvcQmpkH1MSpp5b,https://i.scdn.co/image/ab6765630000ba8ad34a6bbdc098396e854694f7,2025-09-12,https://open.spotify.com/episode/2Lka20PuvcQmpkH1MSpp5b
215: Con un habano en una mano y el culo de una actriz en la otra,"Y si: otro viernes con el único podcast del mundo.Acá tenés un nuevo episodio de Hoy Trasnoche, conducido por Santiago Calori y Fiorella Sargenti.Vimos ¿Y dónde está el policía? (The Naked Gun, 2025) de Akiva Schaffer el regreso de (el hijo) de Frank Drebin. ¿Qué nos pareció? Bueno, es más complejo, es cultural, es— Lo vas a tener que escuchar.¿Hubo coyuntura? Claro que sí. ¿Incluye aplausómetro? Bueno, ya estás haciendo muchas preguntas.Mejor andá a ⁠hoytrasnoche.com⁠, ponela toda y después lo hablamos mejor.",5135647,1rB9HovKW9YjmIte1qI5uo,https://i.scdn.co/image/ab6765630000ba8aeea2e19d650d7648956d93a0,2025-09-05,https://open.spotify.com/episode/1rB9HovKW9YjmIte1qI5uo
"214: A veces gano, a veces no","Ah, te comiste el amague y pensaste ""Otro viernes sin el único podcast del mundo"" Bueno, no: acá tenés un nuevo episodio de Hoy Trasnoche, conducido por Santiago Calori y Fiorella Sargenti.Vimos Together: Juntos Hasta La Muerte (Together, 2025) de Michael Shanks la ¿película romántica? de ¿body horror?Ah se llenó el alma de dudas: hay más, pero vas a tener que escuchar.Y ya que te tenemos acá, agradeceríamos mucho que vayas a hoytrasnoche.com y la pongas toda.",4342543,59yyZl0pDwQ9pGFmk10pT1,https://i.scdn.co/image/ab6765630000ba8ab2758500630b3c3dc47d1417,2025-08-29,https://open.spotify.com/episode/59yyZl0pDwQ9pGFmk10pT1
213: Esa poronga del alma,"Sí, fuimos a ver esa. No, no sabemos por qué nos hicimos eso.No envidies nuestro progreso sin saber de nuestro esfuerzo entrando en hoytrasnoche.com",6975791,0p9yI4LYfYQIc4RZPMjLbK,https://i.scdn.co/image/ab6765630000ba8aae6909390e2f839924bcae36,2025-08-15,https://open.spotify.com/episode/0p9yI4LYfYQIc4RZPMjLbK
"212: ""Por obra y gracia del señor"" y el señor es John Carpenter","Hola. Vimos La noche de la desaparición (Weapons, 2025) de Zach Cregger. Tambien hablamos de otras cosas.Pero no nos vayamos del tema de la película: si querés que este podcast no se esfume una noche para no volver, entrá ya mismo en hoytrasnoche.com",4326818,0srFuTydhcaYg86bBXiNSw,https://i.scdn.co/image/ab6765630000ba8a5c103623ed510e78c021b3e3,2025-08-08,https://open.spotify.com/episode/0srFuTydhcaYg86bBXiNSw
211: No viste completo el streaming del CONICET,"BUENO SEGUIMOS.En un giro insospechado de eventos, terminamos viendo Amores materialistas (Materialists, 2025) de Celine Song.¿Por qué te hicimos esto? ¿Por qué nos hicimos esto? Bueno, vas a tener que escuchar para entenderlo. Y hacerte fuerte, chiquitx.Hablando de fortaleza, podés hacer que este podcast lo sea entrando en hoytrasnoche.com, porque después de lo que tuvimos que ver nos conseguimos un boga medio bicho y te hacemos una demanda de trabajo insalubre.",4752561,6Aw8RNgCuQs44lkehuvHfl,https://i.scdn.co/image/ab6765630000ba8abec483deb6f1778fd1533b41,2025-08-01,https://open.spotify.com/episode/6Aw8RNgCuQs44lkehuvHfl
210: El último episodio,"HASTA ACÁ LLEGAMOS. Pero antes vimos Dangerous Animals (2025) de Sean Byrne, hablamos de películas australianas, tiburones, asesinos seriales y coso. Fiorella Sargenti y Santiago Calori agradecen y saludan. Ha sido un placer.",4525087,15kZMKrJxqSw8p4n5Hi8fU,https://i.scdn.co/image/ab6765630000ba8ac2146e23b8c8dd47ff535daa,2025-07-25,https://open.spotify.com/episode/15kZMKrJxqSw8p4n5Hi8fU
209: Chocolate Dubai con inteligencia artificial,"Vimos M3gan 2.0 (2025) de Gerard Johnstone. Si, no vamos a decir más que eso.Tampoco las razones por las que esto está saliendo hoy,Lo que si te vamos a decir es que entres en hoytrasnoche.com y des una manito. Bendiciones.",4140694,5HE5fm00uPIsHKuY2UEJTr,https://i.scdn.co/image/ab6765630000ba8ac371273e98f831ab397643d9,2025-07-19,https://open.spotify.com/episode/5HE5fm00uPIsHKuY2UEJTr
